ID-TOTS,ID,A_EXPEDIENT_HES,A_EMPRESA_HES,A_PRODUCTE_HES,A_DATA_HES,A_REFERENCIA_HES,A_ORIGEN_HES,A_DESTI_HES,A_UNITATS_HES,A_IN_HES,A_OUT_HES,A_STOCK_HES,A_OPERACIO_HES,A_CLAU_UNICA_HES,A_ESTAT_HES
680,77,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-11-19 11:46:36,MGZ01/SURT/00014,MGZ01/Stock,Vendors,278,,278,0,OP_INTERMITJA,6356_8846295_,Hecho
681,79,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-11-19 11:47:57,MGZ01/ENTRA/00014,Vendors,MGZ01/Stock,272,272,,272,OP_INTERMITJA,6356_8846295_,Hecho
682,84,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-11-19 21:59:49,MGZ01/SURT/00015,MGZ01/Stock,Customers,70,,70,202,OP_INTERMITJA,6356_8846295_,Hecho
683,89,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-11-21 09:41:24,MGZ01/SURT/00016,MGZ01/Stock,Customers,97,,97,105,OP_INTERMITJA,6356_8846295_,Hecho
684,95,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-11-21 10:06:17,MGZ01/SURT/00017,MGZ01/Stock,Customers,84,,84,21,OP_INTERMITJA,6356_8846295_,Hecho
685,97,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-11-26 09:55:59,MGZ01/ENTRA/00018,Vendors,MGZ01/Stock,89,89,,110,OP_INTERMITJA,6356_8846295_,Hecho
686,100,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-11-26 10:04:40,MGZ01/SURT/00018,MGZ01/Stock,Customers,80,,80,30,OP_INTERMITJA,6356_8846295_,Hecho
687,104,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-11-26 14:17:16,MGZ01/ENTRA/00020,Vendors,MGZ01/Stock,147,147,,177,OP_INTERMITJA,6356_8846295_,Hecho
688,105,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-11-26 14:19:54,MGZ01/SURT/00019,MGZ01/Stock,Customers,96,,96,81,OP_INTERMITJA,6356_8846295_,Hecho
689,110,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-11-26 14:23:25,MGZ01/SURT/00020,MGZ01/Stock,Customers,81,,81,0,OP_INTERMITJA,6356_8846295_,Hecho
690,114,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-03 09:55:18,MGZ01/ENTRA/00021,Vendors,MGZ01/Stock,284,284,,284,OP_INTERMITJA,6356_8846295_,Hecho
691,119,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-03 10:02:07,MGZ01/SURT/00021,MGZ01/Stock,Customers,106,,106,178,OP_INTERMITJA,6356_8846295_,Hecho
692,121,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-03 10:05:48,MGZ01/SURT/00022,MGZ01/Stock,Customers,85,,85,93,OP_INTERMITJA,6356_8846295_,Hecho
693,126,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-03 10:08:30,MGZ01/SURT/00024,MGZ01/Stock,Customers,93,,93,0,OP_INTERMITJA,6356_8846295_,Hecho
694,130,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-10 20:57:35,MGZ01/ENTRA/00023,Vendors,MGZ01/Stock,256,256,,256,OP_INTERMITJA,6356_8846295_,Hecho
695,136,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-10 21:05:22,MGZ01/SURT/00025,MGZ01/Stock,Customers,93,,93,163,OP_INTERMITJA,6356_8846295_,Hecho
696,138,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-10 21:08:50,MGZ01/SURT/00026,MGZ01/Stock,Customers,87,,87,76,OP_INTERMITJA,6356_8846295_,Hecho
697,144,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-10 21:11:07,MGZ01/SURT/00027,MGZ01/Stock,Customers,76,,76,0,OP_INTERMITJA,6356_8846295_,Hecho
698,146,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-17 21:01:27,MGZ01/ENTRA/00025,Vendors,MGZ01/Stock,265,265,,265,OP_INTERMITJA,6356_8846295_,Hecho
699,152,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-17 21:14:45,MGZ01/SURT/00028,MGZ01/Stock,Customers,90,,90,175,OP_INTERMITJA,6356_8846295_,Hecho
700,156,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-17 21:16:45,MGZ01/SURT/00029,MGZ01/Stock,Customers,84,,84,91,OP_INTERMITJA,6356_8846295_,Hecho
701,163,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-18 23:43:49,MGZ01/SURT/00032,MGZ01/Stock,Customers,91,,91,0,OP_INTERMITJA,6356_8846295_,Hecho
702,165,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-30 14:22:16,MGZ01/ENTRA/00029,Vendors,MGZ01/Stock,8,8,,8,OP_INTERMITJA,6356_8846295_,Hecho
703,169,6356,ADG32 6356 WAANANOU SL,_8846295_,2025-12-30 14:24:04,MGZ01/SURT/00033,MGZ01/Stock,Customers,8,,8,0,OP_FINAL,6356_8846295_,Hecho
704,3,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-10-17 09:46:43,MGZ01/ENTRA/00002,Vendors,MGZ01/Stock,101,101,,101,OP_INICIAL,6356_9644056_,Hecho
705,5,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-10-17 10:21:59,MGZ01/SURT/00001,MGZ01/Stock,Customers,101,,101,0,OP_INTERMITJA,6356_9644056_,Hecho
706,11,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-10-23 09:52:54,MGZ01/ENTRA/00004,Vendors,MGZ01/Stock,285,285,,285,OP_INTERMITJA,6356_9644056_,Hecho
707,16,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-10-23 12:17:33,MGZ01/SURT/00002,MGZ01/Stock,Customers,75,,75,210,OP_INTERMITJA,6356_9644056_,Hecho
708,19,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-10-24 09:35:12,MGZ01/SURT/00003,MGZ01/Stock,Customers,78,,78,132,OP_INTERMITJA,6356_9644056_,Hecho
709,23,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-10-24 09:42:33,MGZ01/SURT/00004,MGZ01/Stock,Customers,105,,105,27,OP_INTERMITJA,6356_9644056_,Hecho
710,25,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-10-29 10:34:24,MGZ01/ENTRA/00005,Vendors,MGZ01/Stock,239,239,,266,OP_INTERMITJA,6356_9644056_,Hecho
711,30,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-10-29 10:53:50,MGZ01/SURT/00005,MGZ01/Stock,Customers,75,,75,191,OP_INTERMITJA,6356_9644056_,Hecho
712,34,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-10-29 11:00:54,MGZ01/SURT/00006,MGZ01/Stock,Customers,82,,82,109,OP_INTERMITJA,6356_9644056_,Hecho
713,37,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-10-29 11:13:55,MGZ01/SURT/00007,MGZ01/Stock,Customers,82,,82,27,OP_INTERMITJA,6356_9644056_,Hecho
714,43,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-06 10:17:56,MGZ01/ENTRA/00008,Vendors,MGZ01/Stock,238,238,,265,OP_INTERMITJA,6356_9644056_,Hecho
715,47,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-06 14:44:39,MGZ01/SURT/00008,MGZ01/Stock,Customers,95,,95,170,OP_INTERMITJA,6356_9644056_,Hecho
716,52,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-06 14:55:56,MGZ01/SURT/00009,MGZ01/Stock,Customers,81,,81,89,OP_INTERMITJA,6356_9644056_,Hecho
717,53,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-06 15:02:15,MGZ01/SURT/00010,MGZ01/Stock,Customers,89,,89,0,OP_INTERMITJA,6356_9644056_,Hecho
718,57,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-13 13:00:42,MGZ01/ENTRA/00010,Vendors,MGZ01/Stock,290,290,,290,OP_INTERMITJA,6356_9644056_,Hecho
719,64,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-14 09:25:27,MGZ01/SURT/00011,MGZ01/Stock,Customers,117,,117,173,OP_INTERMITJA,6356_9644056_,Hecho
720,67,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-14 09:32:29,MGZ01/SURT/00012,MGZ01/Stock,Customers,76,,76,97,OP_INTERMITJA,6356_9644056_,Hecho
721,71,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-14 09:57:43,MGZ01/SURT/00013,MGZ01/Stock,Customers,97,,97,0,OP_INTERMITJA,6356_9644056_,Hecho
722,74,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-19 11:26:30,MGZ01/ENTRA/00013,Vendors,MGZ01/Stock,238,238,,238,OP_INTERMITJA,6356_9644056_,Hecho
723,76,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-19 11:46:36,MGZ01/SURT/00014,MGZ01/Stock,Vendors,238,,238,0,OP_INTERMITJA,6356_9644056_,Hecho
724,78,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-19 11:47:57,MGZ01/ENTRA/00014,Vendors,MGZ01/Stock,238,238,,238,OP_INTERMITJA,6356_9644056_,Hecho
725,80,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-19 21:53:06,MGZ01/ENTRA/00015,Vendors,MGZ01/Stock,33,33,,271,OP_INTERMITJA,6356_9644056_,Hecho
726,86,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-19 21:59:49,MGZ01/SURT/00015,MGZ01/Stock,Customers,82,,82,189,OP_INTERMITJA,6356_9644056_,Hecho
727,90,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-21 09:41:24,MGZ01/SURT/00016,MGZ01/Stock,Customers,97,,97,92,OP_INTERMITJA,6356_9644056_,Hecho
728,94,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-21 10:06:17,MGZ01/SURT/00017,MGZ01/Stock,Customers,92,,92,0,OP_INTERMITJA,6356_9644056_,Hecho
729,96,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-26 09:55:59,MGZ01/ENTRA/00018,Vendors,MGZ01/Stock,269,269,,269,OP_INTERMITJA,6356_9644056_,Hecho
730,102,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-26 10:04:40,MGZ01/SURT/00018,MGZ01/Stock,Customers,96,,96,173,OP_INTERMITJA,6356_9644056_,Hecho
731,108,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-26 14:19:54,MGZ01/SURT/00019,MGZ01/Stock,Customers,82,,82,91,OP_INTERMITJA,6356_9644056_,Hecho
732,111,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-11-26 14:23:25,MGZ01/SURT/00020,MGZ01/Stock,Customers,91,,91,0,OP_INTERMITJA,6356_9644056_,Hecho
733,113,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-03 09:55:18,MGZ01/ENTRA/00021,Vendors,MGZ01/Stock,278,278,,278,OP_INTERMITJA,6356_9644056_,Hecho
734,120,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-03 10:02:07,MGZ01/SURT/00021,MGZ01/Stock,Customers,90,,90,188,OP_INTERMITJA,6356_9644056_,Hecho
735,123,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-03 10:05:48,MGZ01/SURT/00022,MGZ01/Stock,Customers,93,,93,95,OP_INTERMITJA,6356_9644056_,Hecho
736,125,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-03 10:08:30,MGZ01/SURT/00024,MGZ01/Stock,Customers,95,,95,0,OP_INTERMITJA,6356_9644056_,Hecho
737,129,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-10 20:57:35,MGZ01/ENTRA/00023,Vendors,MGZ01/Stock,253,253,,253,OP_INTERMITJA,6356_9644056_,Hecho
738,134,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-10 21:05:22,MGZ01/SURT/00025,MGZ01/Stock,Customers,95,,95,158,OP_INTERMITJA,6356_9644056_,Hecho
739,140,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-10 21:08:50,MGZ01/SURT/00026,MGZ01/Stock,Customers,95,,95,63,OP_INTERMITJA,6356_9644056_,Hecho
740,142,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-10 21:11:07,MGZ01/SURT/00027,MGZ01/Stock,Customers,63,,63,0,OP_INTERMITJA,6356_9644056_,Hecho
741,145,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-17 21:01:27,MGZ01/ENTRA/00025,Vendors,MGZ01/Stock,335,335,,335,OP_INTERMITJA,6356_9644056_,Hecho
742,150,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-17 21:14:45,MGZ01/SURT/00028,MGZ01/Stock,Customers,107,,107,228,OP_INTERMITJA,6356_9644056_,Hecho
743,153,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-17 21:16:45,MGZ01/SURT/00029,MGZ01/Stock,Customers,117,,117,111,OP_INTERMITJA,6356_9644056_,Hecho
744,164,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-18 23:43:49,MGZ01/SURT/00032,MGZ01/Stock,Customers,111,,111,0,OP_INTERMITJA,6356_9644056_,Hecho
745,166,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-30 14:22:16,MGZ01/ENTRA/00029,Vendors,MGZ01/Stock,11,11,,11,OP_INTERMITJA,6356_9644056_,Hecho
746,170,6356,ADG32 6356 WAANANOU SL,_9644056_,2025-12-30 14:24:04,MGZ01/SURT/00033,MGZ01/Stock,Customers,11,,11,0,OP_FINAL,6356_9644056_,Hecho
747,1,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-10-17 09:41:06,MGZ01/ENTRA/00001,Vendors,MGZ01/Stock,104,104,,104,OP_INICIAL,6356_9644096_,Hecho
748,6,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-10-17 10:21:59,MGZ01/SURT/00001,MGZ01/Stock,Customers,104,,104,0,OP_INTERMITJA,6356_9644096_,Hecho
749,10,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-10-23 08:59:44,MGZ01/ENTRA/00003,Vendors,MGZ01/Stock,289,289,,289,OP_INTERMITJA,6356_9644096_,Hecho
750,15,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-10-23 12:17:33,MGZ01/SURT/00002,MGZ01/Stock,Customers,82,,82,207,OP_INTERMITJA,6356_9644096_,Hecho
751,17,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-10-24 09:35:12,MGZ01/SURT/00003,MGZ01/Stock,Customers,96,,96,111,OP_INTERMITJA,6356_9644096_,Hecho
752,24,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-10-24 09:42:33,MGZ01/SURT/00004,MGZ01/Stock,Customers,111,,111,0,OP_INTERMITJA,6356_9644096_,Hecho
753,28,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-10-29 10:41:46,MGZ01/ENTRA/00006,Vendors,MGZ01/Stock,241,241,,241,OP_INTERMITJA,6356_9644096_,Hecho
754,32,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-10-29 10:53:50,MGZ01/SURT/00005,MGZ01/Stock,Customers,73,,73,168,OP_INTERMITJA,6356_9644096_,Hecho
755,35,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-10-29 11:00:54,MGZ01/SURT/00006,MGZ01/Stock,Customers,95,,95,73,OP_INTERMITJA,6356_9644096_,Hecho
756,40,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-10-29 11:13:55,MGZ01/SURT/00007,MGZ01/Stock,Customers,73,,73,0,OP_INTERMITJA,6356_9644096_,Hecho
757,41,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-06 09:48:55,MGZ01/ENTRA/00007,Vendors,MGZ01/Stock,284,284,,284,OP_INTERMITJA,6356_9644096_,Hecho
758,48,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-06 14:44:39,MGZ01/SURT/00008,MGZ01/Stock,Customers,102,,102,182,OP_INTERMITJA,6356_9644096_,Hecho
759,51,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-06 14:55:56,MGZ01/SURT/00009,MGZ01/Stock,Customers,81,,81,101,OP_INTERMITJA,6356_9644096_,Hecho
760,54,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-06 15:02:15,MGZ01/SURT/00010,MGZ01/Stock,Customers,101,,101,0,OP_INTERMITJA,6356_9644096_,Hecho
761,59,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-13 13:19:44,MGZ01/ENTRA/00011,Vendors,MGZ01/Stock,265,265,,265,OP_INTERMITJA,6356_9644096_,Hecho
762,61,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-14 09:25:27,MGZ01/SURT/00011,MGZ01/Stock,Customers,82,,82,183,OP_INTERMITJA,6356_9644096_,Hecho
763,68,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-14 09:32:29,MGZ01/SURT/00012,MGZ01/Stock,Customers,90,,90,93,OP_INTERMITJA,6356_9644096_,Hecho
764,70,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-14 09:57:43,MGZ01/SURT/00013,MGZ01/Stock,Customers,93,,93,0,OP_INTERMITJA,6356_9644096_,Hecho
765,81,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-19 21:55:57,MGZ01/ENTRA/00016,Vendors,MGZ01/Stock,268,268,,268,OP_INTERMITJA,6356_9644096_,Hecho
766,83,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-19 21:59:49,MGZ01/SURT/00015,MGZ01/Stock,Customers,83,,83,185,OP_INTERMITJA,6356_9644096_,Hecho
767,88,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-21 09:41:24,MGZ01/SURT/00016,MGZ01/Stock,Customers,102,,102,83,OP_INTERMITJA,6356_9644096_,Hecho
768,91,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-21 10:04:16,MGZ01/ENTRA/00017,Vendors,MGZ01/Stock,2,2,,85,OP_INTERMITJA,6356_9644096_,Hecho
769,92,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-21 10:06:17,MGZ01/SURT/00017,MGZ01/Stock,Customers,85,,85,0,OP_INTERMITJA,6356_9644096_,Hecho
770,98,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-26 09:57:33,MGZ01/ENTRA/00019,Vendors,MGZ01/Stock,237,237,,237,OP_INTERMITJA,6356_9644096_,Hecho
771,103,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-26 10:04:40,MGZ01/SURT/00018,MGZ01/Stock,Customers,85,,85,152,OP_INTERMITJA,6356_9644096_,Hecho
772,107,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-26 14:19:54,MGZ01/SURT/00019,MGZ01/Stock,Customers,73,,73,79,OP_INTERMITJA,6356_9644096_,Hecho
773,109,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-11-26 14:23:25,MGZ01/SURT/00020,MGZ01/Stock,Customers,79,,79,0,OP_INTERMITJA,6356_9644096_,Hecho
774,115,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-03 09:57:09,MGZ01/ENTRA/00022,Vendors,MGZ01/Stock,288,288,,288,OP_INTERMITJA,6356_9644096_,Hecho
775,117,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-03 10:02:07,MGZ01/SURT/00021,MGZ01/Stock,Customers,94,,94,194,OP_INTERMITJA,6356_9644096_,Hecho
776,122,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-03 10:05:48,MGZ01/SURT/00022,MGZ01/Stock,Customers,84,,84,110,OP_INTERMITJA,6356_9644096_,Hecho
777,128,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-03 10:08:30,MGZ01/SURT/00024,MGZ01/Stock,Customers,110,,110,0,OP_INTERMITJA,6356_9644096_,Hecho
778,131,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-10 21:01:28,MGZ01/ENTRA/00024,Vendors,MGZ01/Stock,280,280,,280,OP_INTERMITJA,6356_9644096_,Hecho
779,135,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-10 21:05:22,MGZ01/SURT/00025,MGZ01/Stock,Customers,102,,102,178,OP_INTERMITJA,6356_9644096_,Hecho
780,139,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-10 21:08:50,MGZ01/SURT/00026,MGZ01/Stock,Customers,93,,93,85,OP_INTERMITJA,6356_9644096_,Hecho
781,141,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-10 21:11:07,MGZ01/SURT/00027,MGZ01/Stock,Customers,85,,85,0,OP_INTERMITJA,6356_9644096_,Hecho
782,147,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-17 21:05:05,MGZ01/ENTRA/00026,Vendors,MGZ01/Stock,280,280,,280,OP_INTERMITJA,6356_9644096_,Hecho
783,149,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-17 21:14:45,MGZ01/SURT/00028,MGZ01/Stock,Customers,93,,93,187,OP_INTERMITJA,6356_9644096_,Hecho
784,155,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-17 21:16:45,MGZ01/SURT/00029,MGZ01/Stock,Customers,97,,97,90,OP_INTERMITJA,6356_9644096_,Hecho
785,157,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-18 15:42:58,MGZ01/ENTRA/00028,Vendors,MGZ01/Stock,277,277,,367,OP_INTERMITJA,6356_9644096_,Hecho
786,159,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-18 15:46:11,MGZ01/SURT/00031,MGZ01/Stock,Vendors,280,,280,87,OP_INTERMITJA,6356_9644096_,Hecho
787,162,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-18 23:43:49,MGZ01/SURT/00032,MGZ01/Stock,Customers,87,,87,0,OP_INTERMITJA,6356_9644096_,Hecho
788,167,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-30 14:22:54,MGZ01/ENTRA/00030,Vendors,MGZ01/Stock,11,11,,11,OP_INTERMITJA,6356_9644096_,Hecho
789,171,6356,ADG32 6356 WAANANOU SL,_9644096_,2025-12-30 14:24:04,MGZ01/SURT/00033,MGZ01/Stock,Customers,11,,11,0,OP_FINAL,6356_9644096_,Hecho
790,2,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-10-17 09:41:06,MGZ01/ENTRA/00001,Vendors,MGZ01/Stock,114,114,,114,OP_INICIAL,6356_97140MB_,Hecho
791,7,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-10-17 10:21:59,MGZ01/SURT/00001,MGZ01/Stock,Customers,114,,114,0,OP_INTERMITJA,6356_97140MB_,Hecho
792,9,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-10-23 08:59:44,MGZ01/ENTRA/00003,Vendors,MGZ01/Stock,476,476,,476,OP_INTERMITJA,6356_97140MB_,Hecho
793,14,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-10-23 12:17:33,MGZ01/SURT/00002,MGZ01/Stock,Customers,75,,75,401,OP_INTERMITJA,6356_97140MB_,Hecho
794,20,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-10-24 09:35:12,MGZ01/SURT/00003,MGZ01/Stock,Customers,76,,76,325,OP_INTERMITJA,6356_97140MB_,Hecho
795,21,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-10-24 09:42:33,MGZ01/SURT/00004,MGZ01/Stock,Customers,107,,107,218,OP_INTERMITJA,6356_97140MB_,Hecho
796,27,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-10-29 10:41:46,MGZ01/ENTRA/00006,Vendors,MGZ01/Stock,260,260,,478,OP_INTERMITJA,6356_97140MB_,Hecho
797,29,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-10-29 10:53:50,MGZ01/SURT/00005,MGZ01/Stock,Customers,87,,87,391,OP_INTERMITJA,6356_97140MB_,Hecho
798,33,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-10-29 11:00:54,MGZ01/SURT/00006,MGZ01/Stock,Customers,74,,74,317,OP_INTERMITJA,6356_97140MB_,Hecho
799,38,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-10-29 11:13:55,MGZ01/SURT/00007,MGZ01/Stock,Customers,99,,99,218,OP_INTERMITJA,6356_97140MB_,Hecho
800,42,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-06 09:48:55,MGZ01/ENTRA/00007,Vendors,MGZ01/Stock,68,68,,286,OP_INTERMITJA,6356_97140MB_,Hecho
801,46,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-06 14:44:39,MGZ01/SURT/00008,MGZ01/Stock,Customers,113,,113,173,OP_INTERMITJA,6356_97140MB_,Hecho
802,49,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-06 14:55:56,MGZ01/SURT/00009,MGZ01/Stock,Customers,87,,87,86,OP_INTERMITJA,6356_97140MB_,Hecho
803,55,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-06 15:02:15,MGZ01/SURT/00010,MGZ01/Stock,Customers,86,,86,0,OP_INTERMITJA,6356_97140MB_,Hecho
804,60,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-13 13:19:44,MGZ01/ENTRA/00011,Vendors,MGZ01/Stock,239,239,,239,OP_INTERMITJA,6356_97140MB_,Hecho
805,62,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-14 09:25:27,MGZ01/SURT/00011,MGZ01/Stock,Customers,97,,97,142,OP_INTERMITJA,6356_97140MB_,Hecho
806,65,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-14 09:32:29,MGZ01/SURT/00012,MGZ01/Stock,Customers,80,,80,62,OP_INTERMITJA,6356_97140MB_,Hecho
807,69,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-14 09:55:02,MGZ01/ENTRA/00012,Vendors,MGZ01/Stock,54,54,,116,OP_INTERMITJA,6356_97140MB_,Hecho
808,72,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-14 09:57:43,MGZ01/SURT/00013,MGZ01/Stock,Customers,116,,116,0,OP_INTERMITJA,6356_97140MB_,Hecho
809,82,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-19 21:55:57,MGZ01/ENTRA/00016,Vendors,MGZ01/Stock,255,255,,255,OP_INTERMITJA,6356_97140MB_,Hecho
810,85,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-19 21:59:49,MGZ01/SURT/00015,MGZ01/Stock,Customers,63,,63,192,OP_INTERMITJA,6356_97140MB_,Hecho
811,87,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-21 09:41:24,MGZ01/SURT/00016,MGZ01/Stock,Customers,113,,113,79,OP_INTERMITJA,6356_97140MB_,Hecho
812,93,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-21 10:06:17,MGZ01/SURT/00017,MGZ01/Stock,Customers,79,,79,0,OP_INTERMITJA,6356_97140MB_,Hecho
813,99,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-26 09:57:33,MGZ01/ENTRA/00019,Vendors,MGZ01/Stock,244,244,,244,OP_INTERMITJA,6356_97140MB_,Hecho
814,101,6356,ADG32 6356 WAANANOU SL,_97140MB_,2025-11-26 10:04:40,MGZ01/SURT/00018,MGZ01/Stock,Customers,83,,83,161,OP_INTERMITJA,6356_97140MB_,Hecho
